"YEAR","MONTH","DATE","SITE","TRANSECT","DISTANCE","SIDE","SAND_DEPTH"
2014,7,"2014-07-21","IVEE",7,8,"I",6
2014,7,"2014-07-21","IVEE",7,9,"I",3
2014,7,"2014-07-21","IVEE",7,12,"I",0
2014,7,"2014-07-21","IVEE",7,13,"I",0
2014,7,"2014-07-21","IVEE",7,16,"I",0
2014,7,"2014-07-21","IVEE",7,18,"I",0
2014,7,"2014-07-21","IVEE",7,21,"I",8
2014,7,"2014-07-21","IVEE",7,23,"I",8
2014,7,"2014-07-21","IVEE",7,24,"I",13
2014,7,"2014-07-21","IVEE",7,25,"I",11
2014,7,"2014-07-21","IVEE",7,26,"I",12
2014,7,"2014-07-21","IVEE",7,27,"I",18
2014,7,"2014-07-21","IVEE",7,28,"I",7
2014,7,"2014-07-21","IVEE",7,29,"I",3
2014,7,"2014-07-21","IVEE",7,32,"I",0
2014,7,"2014-07-21","IVEE",7,33,"I",0
2014,7,"2014-07-21","IVEE",7,35,"I",3
2014,7,"2014-07-21","IVEE",7,38,"I",0
2014,7,"2014-07-21","IVEE",7,39,"I",0
2014,7,"2014-07-21","IVEE",7,1,"O",0
2014,7,"2014-07-21","IVEE",7,6,"O",0
2014,7,"2014-07-21","IVEE",7,7,"O",2
2014,7,"2014-07-21","IVEE",7,8,"O",0
2014,7,"2014-07-21","IVEE",7,9,"O",0
2014,7,"2014-07-21","IVEE",7,10,"O",0
2014,7,"2014-07-21","IVEE",7,12,"O",0
2014,7,"2014-07-21","IVEE",7,13,"O",0
2014,7,"2014-07-21","IVEE",7,14,"O",0
2014,7,"2014-07-21","IVEE",7,16,"O",0
2014,7,"2014-07-21","IVEE",7,17,"O",2
2014,7,"2014-07-21","IVEE",7,18,"O",0
2014,7,"2014-07-21","IVEE",7,21,"O",4
2014,7,"2014-07-21","IVEE",7,22,"O",0
2014,7,"2014-07-21","IVEE",7,23,"O",0
2014,7,"2014-07-21","IVEE",7,24,"O",0
2014,7,"2014-07-21","IVEE",7,25,"O",3
2014,7,"2014-07-21","IVEE",7,26,"O",5
2014,7,"2014-07-21","IVEE",7,27,"O",10
2014,7,"2014-07-21","IVEE",7,29,"O",0
2014,7,"2014-07-21","IVEE",7,30,"O",0
2014,7,"2014-07-21","IVEE",7,31,"O",5
2014,7,"2014-07-21","IVEE",7,32,"O",0
2014,7,"2014-07-21","IVEE",7,35,"O",3
2014,7,"2014-07-21","IVEE",7,36,"O",0
2014,7,"2014-07-21","IVEE",8,5,"I",0
2014,7,"2014-07-21","IVEE",8,7,"I",0
2014,7,"2014-07-21","IVEE",8,8,"I",0
2014,7,"2014-07-21","IVEE",8,10,"I",0
2014,7,"2014-07-21","IVEE",8,13,"I",0
2014,7,"2014-07-21","IVEE",8,14,"I",4
2014,7,"2014-07-21","IVEE",8,15,"I",2
2014,7,"2014-07-21","IVEE",8,16,"I",8
2014,7,"2014-07-21","IVEE",8,17,"I",15
2014,7,"2014-07-21","IVEE",8,18,"I",12
2014,7,"2014-07-21","IVEE",8,19,"I",15
2014,7,"2014-07-21","IVEE",8,20,"I",14
2014,7,"2014-07-21","IVEE",8,22,"I",0
2014,7,"2014-07-21","IVEE",8,23,"I",0
2014,7,"2014-07-21","IVEE",8,24,"I",0
2014,7,"2014-07-21","IVEE",8,26,"I",0
2014,7,"2014-07-21","IVEE",8,27,"I",0
2014,7,"2014-07-21","IVEE",8,30,"I",0
2014,7,"2014-07-21","IVEE",8,31,"I",0
2014,7,"2014-07-21","IVEE",8,33,"I",0
2014,7,"2014-07-21","IVEE",8,35,"I",4
2014,7,"2014-07-21","IVEE",8,39,"I",0
2014,7,"2014-07-21","IVEE",8,5,"O",0
2014,7,"2014-07-21","IVEE",8,6,"O",0
2014,7,"2014-07-21","IVEE",8,7,"O",0
2014,7,"2014-07-21","IVEE",8,12,"O",8
2014,7,"2014-07-21","IVEE",8,13,"O",10
2014,7,"2014-07-21","IVEE",8,14,"O",12
2014,7,"2014-07-21","IVEE",8,15,"O",0
2014,7,"2014-07-21","IVEE",8,17,"O",2
2014,7,"2014-07-21","IVEE",8,18,"O",0
2014,7,"2014-07-21","IVEE",8,19,"O",5
2014,7,"2014-07-21","IVEE",8,21,"O",0
2014,7,"2014-07-21","IVEE",8,24,"O",0
2014,7,"2014-07-21","IVEE",8,25,"O",0
2014,7,"2014-07-21","IVEE",8,26,"O",0
2014,7,"2014-07-21","IVEE",8,28,"O",2
2014,7,"2014-07-21","IVEE",8,29,"O",0
2014,7,"2014-07-21","IVEE",8,31,"O",0
2014,7,"2014-07-21","IVEE",8,32,"O",0
2014,7,"2014-07-21","IVEE",8,34,"O",10
2014,7,"2014-07-21","IVEE",8,35,"O",8
2014,7,"2014-07-21","IVEE",8,36,"O",0
2014,7,"2014-07-21","IVEE",8,37,"O",0
2014,7,"2014-07-21","IVEE",8,38,"O",0
2014,7,"2014-07-18","MOHK",2,9,"I",0
2014,7,"2014-07-18","MOHK",2,5,"O",1
2014,7,"2014-07-18","MOHK",2,16,"O",0
2014,7,"2014-07-24","NAPL",3,14,"I",0
2014,7,"2014-07-24","NAPL",3,15,"I",0
2014,7,"2014-07-24","NAPL",3,16,"I",0
2014,7,"2014-07-24","NAPL",3,19,"I",0
2014,7,"2014-07-24","NAPL",3,17,"O",0
2014,7,"2014-07-24","NAPL",3,18,"O",0
2014,7,"2014-07-24","NAPL",4,4,"I",0
2014,7,"2014-07-24","NAPL",4,5,"I",0
2014,7,"2014-07-24","NAPL",4,13,"I",0
2014,7,"2014-07-24","NAPL",4,14,"I",0
2014,7,"2014-07-24","NAPL",4,15,"I",0
2014,7,"2014-07-24","NAPL",4,16,"I",0
2014,7,"2014-07-24","NAPL",4,19,"I",0
2014,7,"2014-07-24","NAPL",4,24,"I",0
2014,7,"2014-07-24","NAPL",4,26,"I",0
2014,7,"2014-07-24","NAPL",4,29,"I",0
2014,7,"2014-07-24","NAPL",4,30,"I",0
2014,7,"2014-07-24","NAPL",4,33,"I",0
2014,7,"2014-07-24","NAPL",4,34,"I",0
2014,7,"2014-07-24","NAPL",4,36,"I",0
2014,7,"2014-07-24","NAPL",4,37,"I",0
2014,7,"2014-07-24","NAPL",4,2,"O",0
2014,7,"2014-07-24","NAPL",4,5,"O",0
2014,7,"2014-07-24","NAPL",4,11,"O",0
2014,7,"2014-07-24","NAPL",4,12,"O",0
2014,7,"2014-07-24","NAPL",4,15,"O",0
2014,7,"2014-07-24","NAPL",4,16,"O",0
2014,7,"2014-07-24","NAPL",4,17,"O",0
2014,7,"2014-07-24","NAPL",4,18,"O",0
2014,7,"2014-07-24","NAPL",4,20,"O",0
2014,7,"2014-07-24","NAPL",4,24,"O",0
2014,7,"2014-07-24","NAPL",4,26,"O",0
2014,7,"2014-07-24","NAPL",4,27,"O",0
2014,7,"2014-07-24","NAPL",4,29,"O",0
2014,7,"2014-07-24","NAPL",4,30,"O",0
2014,7,"2014-07-24","NAPL",4,31,"O",0
2014,7,"2014-07-24","NAPL",4,33,"O",0
2014,7,"2014-07-24","NAPL",4,34,"O",0
2014,7,"2014-07-24","NAPL",4,37,"O",0
2014,7,"2014-07-24","NAPL",4,38,"O",0
2014,7,"2014-07-24","NAPL",4,39,"O",0
2014,7,"2014-07-24","NAPL",4,40,"O",0
2014,7,"2014-07-24","NAPL",5,3,"O",0
2014,7,"2014-07-24","NAPL",5,30,"O",0
2014,7,"2014-07-24","NAPL",5,32,"O",0
2014,7,"2014-07-24","NAPL",6,4,"I",0
2014,7,"2014-07-24","NAPL",6,37,"I",0
2014,7,"2014-07-24","NAPL",6,39,"I",0
2014,7,"2014-07-24","NAPL",6,20,"O",0
2014,7,"2014-07-24","NAPL",6,28,"O",0
2014,7,"2014-07-24","NAPL",6,34,"O",0
2014,7,"2014-07-24","NAPL",8,40,"I",0
2014,7,"2014-07-22","SCDI",3,13,"I",0
2014,7,"2014-07-22","SCDI",3,16,"I",0
2014,7,"2014-07-22","SCDI",3,13,"O",0
2014,7,"2014-07-22","SCTW",2,20,"I",0
2014,7,"2014-07-22","SCTW",2,28,"I",0
2014,7,"2014-07-22","SCTW",2,29,"I",0
2014,7,"2014-07-22","SCTW",2,31,"I",0
2014,7,"2014-07-22","SCTW",2,8,"O",0
2014,7,"2014-07-22","SCTW",2,14,"O",0
2014,7,"2014-07-22","SCTW",2,19,"O",0
2014,7,"2014-07-22","SCTW",2,20,"O",0
2014,7,"2014-07-22","SCTW",2,21,"O",0
2014,7,"2014-07-22","SCTW",2,24,"O",0
2014,7,"2014-07-22","SCTW",2,25,"O",0
2014,7,"2014-07-22","SCTW",2,26,"O",0
2014,7,"2014-07-22","SCTW",2,28,"O",0
2014,7,"2014-07-22","SCTW",2,31,"O",0
2014,7,"2014-07-22","SCTW",2,35,"O",0
2014,7,"2014-07-22","SCTW",2,36,"O",0
2014,7,"2014-07-22","SCTW",3,3,"I",0
2014,7,"2014-07-22","SCTW",3,5,"I",0
2014,7,"2014-07-22","SCTW",3,11,"I",0
2014,7,"2014-07-22","SCTW",3,26,"I",0
2014,7,"2014-07-22","SCTW",3,30,"I",0
2014,7,"2014-07-22","SCTW",3,35,"I",0
2014,7,"2014-07-22","SCTW",3,3,"O",0
2014,7,"2014-07-22","SCTW",3,5,"O",8
2014,7,"2014-07-22","SCTW",3,11,"O",0
2014,7,"2014-07-22","SCTW",3,12,"O",0
2014,7,"2014-07-22","SCTW",3,24,"O",0
2014,7,"2014-07-22","SCTW",3,26,"O",0
2014,7,"2014-07-22","SCTW",3,30,"O",0
2014,7,"2014-07-22","SCTW",3,31,"O",0
2014,7,"2014-07-22","SCTW",3,33,"O",0
2014,7,"2014-07-22","SCTW",3,34,"O",0
2015,7,"2015-07-20","ABUR",1,36,"I",2
2015,7,"2015-07-20","MOHK",1,3,"I",0
2015,7,"2015-07-20","MOHK",1,8,"I",0
2015,7,"2015-07-20","MOHK",1,11,"I",0
2015,7,"2015-07-20","MOHK",1,12,"I",0
2015,7,"2015-07-20","MOHK",1,18,"I",0
2015,7,"2015-07-20","MOHK",1,19,"I",0
2015,7,"2015-07-20","MOHK",1,20,"I",0
2015,7,"2015-07-20","MOHK",1,22,"I",0
2015,7,"2015-07-20","MOHK",1,24,"I",0
2015,7,"2015-07-20","MOHK",1,26,"I",0
2015,7,"2015-07-20","MOHK",1,27,"I",0
2015,7,"2015-07-20","MOHK",1,29,"I",0
2015,7,"2015-07-20","MOHK",1,30,"I",0
2015,7,"2015-07-20","MOHK",1,32,"I",0
2015,7,"2015-07-20","MOHK",1,35,"I",0
2015,7,"2015-07-20","MOHK",1,38,"I",0
2015,7,"2015-07-20","MOHK",1,39,"I",0
2015,7,"2015-07-20","MOHK",1,40,"I",0
2015,7,"2015-07-22","BULL",1,5,"I",0
2015,7,"2015-07-22","BULL",1,10,"I",0
2015,7,"2015-07-22","BULL",1,13,"I",3
2015,7,"2015-07-22","BULL",1,20,"I",0
2015,7,"2015-07-22","BULL",1,22,"I",0
2015,7,"2015-07-22","BULL",1,25,"I",0
2015,7,"2015-07-22","BULL",1,29,"I",8
2015,7,"2015-07-22","BULL",1,30,"I",6
2015,7,"2015-07-22","BULL",1,33,"I",0
2015,7,"2015-07-22","BULL",1,35,"I",3
2015,7,"2015-07-22","BULL",1,36,"I",0
2015,7,"2015-07-22","BULL",1,37,"I",2
2015,7,"2015-07-22","BULL",1,39,"I",0
2015,7,"2015-07-22","AHND",1,1,"I",43
2015,7,"2015-07-22","AHND",1,2,"I",42
2015,7,"2015-07-22","AHND",1,3,"I",35
2015,7,"2015-07-22","AHND",1,4,"I",25
2015,7,"2015-07-22","AHND",1,5,"I",40
2015,7,"2015-07-22","AHND",1,6,"I",25
2015,7,"2015-07-22","AHND",1,7,"I",35
2015,7,"2015-07-22","AHND",1,8,"I",50
2015,7,"2015-07-22","AHND",1,9,"I",55
2015,7,"2015-07-22","AHND",1,10,"I",30
2015,7,"2015-07-22","AHND",1,11,"I",40
2015,7,"2015-07-22","AHND",1,12,"I",60
2015,7,"2015-07-22","AHND",1,13,"I",81
2015,7,"2015-07-22","AHND",1,14,"I",70
2015,7,"2015-07-22","AHND",1,15,"I",65
2015,7,"2015-07-22","AHND",1,16,"I",40
2015,7,"2015-07-22","AHND",1,17,"I",30
2015,7,"2015-07-22","AHND",1,18,"I",30
2015,7,"2015-07-22","AHND",1,19,"I",38
2015,7,"2015-07-22","AHND",1,20,"I",45
2015,7,"2015-07-22","AHND",1,21,"I",42
2015,7,"2015-07-22","AHND",1,22,"I",30
2015,7,"2015-07-22","AHND",1,23,"I",35
2015,7,"2015-07-22","AHND",1,24,"I",45
2015,7,"2015-07-22","AHND",1,25,"I",49
2015,7,"2015-07-22","AHND",1,26,"I",35
2015,7,"2015-07-22","AHND",1,27,"I",48
2015,7,"2015-07-22","AHND",1,28,"I",45
2015,7,"2015-07-22","AHND",1,29,"I",52
2015,7,"2015-07-22","AHND",1,30,"I",60
2015,7,"2015-07-22","AHND",1,32,"I",55
2015,7,"2015-07-22","AHND",1,33,"I",54
2015,7,"2015-07-22","AHND",1,34,"I",54
2015,7,"2015-07-22","AHND",1,35,"I",54
2015,7,"2015-07-22","AHND",1,36,"I",75
2015,7,"2015-07-22","AHND",1,37,"I",65
2015,7,"2015-07-22","AHND",1,38,"I",66
2015,7,"2015-07-22","AHND",1,39,"I",65
2015,7,"2015-07-22","AHND",1,40,"I",55
2015,7,"2015-07-23","AQUE",1,8,"I",0
2015,7,"2015-07-23","AQUE",1,34,"I",2
2015,7,"2015-07-24","IVEE",1,9,"I",0
2015,7,"2015-07-24","IVEE",1,17,"I",0
2015,7,"2015-07-24","IVEE",1,19,"I",0
2015,7,"2015-07-24","IVEE",1,27,"I",0
2015,7,"2015-07-24","IVEE",1,30,"I",0
2015,7,"2015-07-24","IVEE",1,33,"I",0
2015,7,"2015-07-24","IVEE",1,34,"I",0
2015,7,"2015-07-24","IVEE",1,36,"I",0
2015,7,"2015-07-24","IVEE",1,40,"I",0
2015,7,"2015-07-29","GOLB",1,2,"I",0
2015,7,"2015-07-29","GOLB",1,3,"I",0
2015,7,"2015-07-29","GOLB",1,4,"I",0
2015,7,"2015-07-29","GOLB",1,5,"I",0
2015,7,"2015-07-29","GOLB",1,10,"I",0
2015,7,"2015-07-29","GOLB",1,14,"I",0
2015,7,"2015-07-29","GOLB",1,16,"I",0
2015,7,"2015-07-29","GOLB",1,18,"I",0
2015,7,"2015-07-29","GOLB",1,19,"I",0
2015,7,"2015-07-29","GOLB",1,20,"I",0
2015,7,"2015-07-29","GOLB",1,21,"I",0
2015,7,"2015-07-29","GOLB",1,27,"I",0
2015,7,"2015-07-29","GOLB",1,31,"I",0
2015,7,"2015-07-29","GOLB",1,32,"I",0
2015,7,"2015-07-29","GOLB",1,36,"I",0
2015,7,"2015-07-29","GOLB",1,37,"I",0
2015,7,"2015-07-29","GOLB",1,38,"I",0
2015,7,"2015-07-29","GOLB",1,39,"I",0
2015,7,"2015-07-20","MOHK",1,1,"O",0
2015,7,"2015-07-20","MOHK",1,2,"O",0
2015,7,"2015-07-20","MOHK",1,12,"O",0
2015,7,"2015-07-20","MOHK",1,13,"O",0
2015,7,"2015-07-20","MOHK",1,17,"O",0
2015,7,"2015-07-20","MOHK",1,18,"O",0
2015,7,"2015-07-20","MOHK",1,19,"O",0
2015,7,"2015-07-20","MOHK",1,20,"O",0
2015,7,"2015-07-20","MOHK",1,23,"O",0
2015,7,"2015-07-20","MOHK",1,24,"O",0
2015,7,"2015-07-20","MOHK",1,26,"O",0
2015,7,"2015-07-20","MOHK",1,29,"O",0
2015,7,"2015-07-20","MOHK",1,30,"O",0
2015,7,"2015-07-20","MOHK",1,32,"O",0
2015,7,"2015-07-20","MOHK",1,33,"O",0
2015,7,"2015-07-20","MOHK",1,34,"O",0
2015,7,"2015-07-20","MOHK",1,37,"O",0
2015,7,"2015-07-20","MOHK",1,39,"O",0
2015,7,"2015-07-20","MOHK",1,40,"O",0
2015,7,"2015-07-22","BULL",1,8,"O",0
2015,7,"2015-07-22","BULL",1,10,"O",0
2015,7,"2015-07-22","BULL",1,12,"O",0
2015,7,"2015-07-22","BULL",1,13,"O",4
2015,7,"2015-07-22","BULL",1,17,"O",3
2015,7,"2015-07-22","BULL",1,18,"O",6
2015,7,"2015-07-22","BULL",1,22,"O",0
2015,7,"2015-07-22","BULL",1,24,"O",4
2015,7,"2015-07-22","BULL",1,30,"O",0
2015,7,"2015-07-22","BULL",1,39,"O",0
2015,7,"2015-07-22","AHND",1,1,"O",30
2015,7,"2015-07-22","AHND",1,2,"O",54
2015,7,"2015-07-22","AHND",1,3,"O",55
2015,7,"2015-07-22","AHND",1,4,"O",32
2015,7,"2015-07-22","AHND",1,5,"O",32
2015,7,"2015-07-22","AHND",1,6,"O",30
2015,7,"2015-07-22","AHND",1,7,"O",41
2015,7,"2015-07-22","AHND",1,8,"O",53
2015,7,"2015-07-22","AHND",1,9,"O",85
2015,7,"2015-07-22","AHND",1,10,"O",63
2015,7,"2015-07-22","AHND",1,11,"O",80
2015,7,"2015-07-22","AHND",1,12,"O",85
2015,7,"2015-07-22","AHND",1,13,"O",80
2015,7,"2015-07-22","AHND",1,14,"O",32
2015,7,"2015-07-22","AHND",1,15,"O",70
2015,7,"2015-07-22","AHND",1,16,"O",42
2015,7,"2015-07-22","AHND",1,17,"O",36
2015,7,"2015-07-22","AHND",1,18,"O",32
2015,7,"2015-07-22","AHND",1,19,"O",35
2015,7,"2015-07-22","AHND",1,20,"O",30
2015,7,"2015-07-22","AHND",1,21,"O",38
2015,7,"2015-07-22","AHND",1,22,"O",40
2015,7,"2015-07-22","AHND",1,23,"O",40
2015,7,"2015-07-22","AHND",1,24,"O",45
2015,7,"2015-07-22","AHND",1,25,"O",45
2015,7,"2015-07-22","AHND",1,26,"O",43
2015,7,"2015-07-22","AHND",1,27,"O",46
2015,7,"2015-07-22","AHND",1,28,"O",54
2015,7,"2015-07-22","AHND",1,29,"O",55
2015,7,"2015-07-22","AHND",1,30,"O",46
2015,7,"2015-07-22","AHND",1,31,"O",65
2015,7,"2015-07-22","AHND",1,32,"O",60
2015,7,"2015-07-22","AHND",1,33,"O",54
2015,7,"2015-07-22","AHND",1,34,"O",40
2015,7,"2015-07-22","AHND",1,35,"O",10
2015,7,"2015-07-22","AHND",1,36,"O",80
2015,7,"2015-07-22","AHND",1,37,"O",55
2015,7,"2015-07-22","AHND",1,38,"O",55
2015,7,"2015-07-22","AHND",1,39,"O",55
2015,7,"2015-07-22","AHND",1,40,"O",55
2015,7,"2015-07-23","AQUE",1,29,"O",0
2015,7,"2015-07-23","AQUE",1,33,"O",2
2015,7,"2015-07-24","IVEE",1,6,"O",0
2015,7,"2015-07-24","IVEE",1,14,"O",0
2015,7,"2015-07-24","IVEE",1,23,"O",0
2015,7,"2015-07-24","IVEE",1,24,"O",2
2015,7,"2015-07-24","IVEE",1,27,"O",0
2015,7,"2015-07-24","IVEE",1,28,"O",0
2015,7,"2015-07-24","IVEE",1,33,"O",0
2015,7,"2015-07-24","IVEE",1,34,"O",0
2015,7,"2015-07-24","IVEE",1,35,"O",0
2015,7,"2015-07-24","IVEE",1,38,"O",0
2015,7,"2015-07-24","IVEE",1,39,"O",0
2015,7,"2015-07-29","GOLB",1,2,"O",0
2015,7,"2015-07-29","GOLB",1,3,"O",0
2015,7,"2015-07-29","GOLB",1,4,"O",0
2015,7,"2015-07-29","GOLB",1,5,"O",0
2015,7,"2015-07-29","GOLB",1,14,"O",0
2015,7,"2015-07-29","GOLB",1,16,"O",0
2015,7,"2015-07-29","GOLB",1,25,"O",0
2015,7,"2015-07-29","GOLB",1,27,"O",0
2015,7,"2015-07-29","GOLB",1,34,"O",2
2015,7,"2015-07-29","GOLB",1,35,"O",3
2015,7,"2015-07-29","GOLB",1,36,"O",0
2015,7,"2015-07-29","GOLB",1,40,"O",0
2015,7,"2015-07-20","ABUR",2,2,"I",28
2015,7,"2015-07-20","ABUR",2,3,"I",27
2015,7,"2015-07-20","ABUR",2,4,"I",37
2015,7,"2015-07-20","ABUR",2,5,"I",9
2015,7,"2015-07-20","ABUR",2,6,"I",18
2015,7,"2015-07-20","ABUR",2,7,"I",25
2015,7,"2015-07-20","ABUR",2,8,"I",6
2015,7,"2015-07-20","ABUR",2,9,"I",11
2015,7,"2015-07-20","ABUR",2,10,"I",22
2015,7,"2015-07-20","ABUR",2,11,"I",27
2015,7,"2015-07-20","ABUR",2,12,"I",18
2015,7,"2015-07-20","ABUR",2,13,"I",13
2015,7,"2015-07-20","ABUR",2,15,"I",28
2015,7,"2015-07-20","ABUR",2,16,"I",9
2015,7,"2015-07-20","ABUR",2,17,"I",12
2015,7,"2015-07-20","ABUR",2,25,"I",11
2015,7,"2015-07-20","ABUR",2,27,"I",47
2015,7,"2015-07-20","ABUR",2,28,"I",32
2015,7,"2015-07-20","ABUR",2,29,"I",61
2015,7,"2015-07-20","ABUR",2,30,"I",35
2015,7,"2015-07-20","ABUR",2,31,"I",35
2015,7,"2015-07-20","ABUR",2,32,"I",37
2015,7,"2015-07-20","ABUR",2,33,"I",28
2015,7,"2015-07-20","ABUR",2,34,"I",8
2015,7,"2015-07-20","ABUR",2,35,"I",27
2015,7,"2015-07-20","ABUR",2,37,"I",32
2015,7,"2015-07-20","ABUR",2,38,"I",23
2015,7,"2015-07-20","ABUR",2,39,"I",30
2015,7,"2015-07-20","ABUR",2,40,"I",16
2015,7,"2015-07-20","MOHK",2,3,"I",0
2015,7,"2015-07-20","MOHK",2,4,"I",0
2015,7,"2015-07-20","MOHK",2,5,"I",0
2015,7,"2015-07-20","MOHK",2,8,"I",0
2015,7,"2015-07-20","MOHK",2,11,"I",0
2015,7,"2015-07-20","MOHK",2,12,"I",0
2015,7,"2015-07-20","MOHK",2,15,"I",0
2015,7,"2015-07-20","MOHK",2,16,"I",0
2015,7,"2015-07-20","MOHK",2,18,"I",0
2015,7,"2015-07-20","MOHK",2,19,"I",0
2015,7,"2015-07-20","MOHK",2,20,"I",0
2015,7,"2015-07-20","MOHK",2,22,"I",0
2015,7,"2015-07-20","MOHK",2,25,"I",0
2015,7,"2015-07-20","MOHK",2,26,"I",0
2015,7,"2015-07-20","MOHK",2,31,"I",0
2015,7,"2015-07-20","MOHK",2,32,"I",0
2015,7,"2015-07-20","MOHK",2,33,"I",0
2015,7,"2015-07-20","MOHK",2,34,"I",0
2015,7,"2015-07-20","MOHK",2,35,"I",0
2015,7,"2015-07-20","MOHK",2,37,"I",0
2015,7,"2015-07-20","MOHK",2,39,"I",0
2015,7,"2015-07-20","MOHK",2,40,"I",0
2015,7,"2015-07-21","SCDI",2,6,"I",0
2015,7,"2015-07-21","SCDI",2,15,"I",0
2015,7,"2015-07-21","SCDI",2,20,"I",0
2015,7,"2015-07-22","AHND",2,1,"I",2
2015,7,"2015-07-22","AHND",2,6,"I",8
2015,7,"2015-07-22","AHND",2,19,"I",0
2015,7,"2015-07-22","AHND",2,21,"I",0
2015,7,"2015-07-22","AHND",2,28,"I",15
2015,7,"2015-07-22","AHND",2,29,"I",23
2015,7,"2015-07-22","AHND",2,30,"I",10
2015,7,"2015-07-22","AHND",2,31,"I",9
2015,7,"2015-07-22","AHND",2,32,"I",12
2015,7,"2015-07-22","AHND",2,33,"I",10
2015,7,"2015-07-22","AHND",2,34,"I",0
2015,7,"2015-07-22","AHND",2,35,"I",15
2015,7,"2015-07-22","AHND",2,36,"I",4
2015,7,"2015-07-22","AHND",2,37,"I",17
2015,7,"2015-07-22","AHND",2,38,"I",18
2015,7,"2015-07-22","AHND",2,39,"I",19
2015,7,"2015-07-22","AHND",2,40,"I",30
2015,7,"2015-07-23","AQUE",2,1,"I",2
2015,7,"2015-07-23","AQUE",2,32,"I",2
2015,7,"2015-07-23","AQUE",2,35,"I",0
2015,7,"2015-07-24","IVEE",2,1,"I",0
2015,7,"2015-07-24","IVEE",2,4,"I",0
2015,7,"2015-07-24","IVEE",2,5,"I",0
2015,7,"2015-07-24","IVEE",2,11,"I",0
2015,7,"2015-07-24","IVEE",2,12,"I",0
2015,7,"2015-07-24","IVEE",2,21,"I",0
2015,7,"2015-07-24","IVEE",2,25,"I",0
2015,7,"2015-07-24","IVEE",2,27,"I",0
2015,7,"2015-07-24","IVEE",2,28,"I",0
2015,7,"2015-07-28","CARP",2,40,"I",0
2015,7,"2015-07-29","GOLB",2,1,"I",0
2015,7,"2015-07-29","GOLB",2,2,"I",2
2015,7,"2015-07-29","GOLB",2,3,"I",3
2015,7,"2015-07-29","GOLB",2,4,"I",4
2015,7,"2015-07-29","GOLB",2,5,"I",4
2015,7,"2015-07-29","GOLB",2,6,"I",3
2015,7,"2015-07-29","GOLB",2,7,"I",4
2015,7,"2015-07-29","GOLB",2,8,"I",4
2015,7,"2015-07-29","GOLB",2,12,"I",2
2015,7,"2015-07-29","GOLB",2,13,"I",5
2015,7,"2015-07-29","GOLB",2,19,"I",9
2015,7,"2015-07-29","GOLB",2,22,"I",8
2015,7,"2015-07-29","GOLB",2,23,"I",7
2015,7,"2015-07-29","GOLB",2,24,"I",2
2015,7,"2015-07-29","GOLB",2,25,"I",4
2015,7,"2015-07-29","GOLB",2,26,"I",2
2015,7,"2015-07-29","GOLB",2,31,"I",0
2015,7,"2015-07-29","GOLB",2,32,"I",0
2015,7,"2015-07-29","GOLB",2,33,"I",0
2015,7,"2015-07-29","GOLB",2,34,"I",0
2015,7,"2015-07-29","GOLB",2,35,"I",0
2015,7,"2015-07-20","ABUR",2,3,"O",23
2015,7,"2015-07-20","ABUR",2,4,"O",20
2015,7,"2015-07-20","ABUR",2,7,"O",25
2015,7,"2015-07-20","ABUR",2,8,"O",21
2015,7,"2015-07-20","ABUR",2,9,"O",41
2015,7,"2015-07-20","ABUR",2,10,"O",43
2015,7,"2015-07-20","ABUR",2,11,"O",37
2015,7,"2015-07-20","ABUR",2,12,"O",37
2015,7,"2015-07-20","ABUR",2,13,"O",19
2015,7,"2015-07-20","ABUR",2,14,"O",38
2015,7,"2015-07-20","ABUR",2,15,"O",33
2015,7,"2015-07-20","ABUR",2,16,"O",12
2015,7,"2015-07-20","ABUR",2,27,"O",29
2015,7,"2015-07-20","ABUR",2,28,"O",24
2015,7,"2015-07-20","ABUR",2,29,"O",38
2015,7,"2015-07-20","ABUR",2,30,"O",39
2015,7,"2015-07-20","ABUR",2,31,"O",42
2015,7,"2015-07-20","ABUR",2,32,"O",35
2015,7,"2015-07-20","ABUR",2,33,"O",10
2015,7,"2015-07-20","ABUR",2,34,"O",39
2015,7,"2015-07-20","ABUR",2,35,"O",26
2015,7,"2015-07-20","ABUR",2,36,"O",54
2015,7,"2015-07-20","ABUR",2,38,"O",48
2015,7,"2015-07-20","ABUR",2,39,"O",30
2015,7,"2015-07-20","ABUR",2,40,"O",28
2015,7,"2015-07-20","MOHK",2,3,"O",0
2015,7,"2015-07-20","MOHK",2,4,"O",0
2015,7,"2015-07-20","MOHK",2,6,"O",0
2015,7,"2015-07-20","MOHK",2,9,"O",0
2015,7,"2015-07-20","MOHK",2,10,"O",0
2015,7,"2015-07-20","MOHK",2,11,"O",0
2015,7,"2015-07-20","MOHK",2,13,"O",0
2015,7,"2015-07-20","MOHK",2,14,"O",0
2015,7,"2015-07-20","MOHK",2,18,"O",0
2015,7,"2015-07-20","MOHK",2,19,"O",0
2015,7,"2015-07-20","MOHK",2,21,"O",0
2015,7,"2015-07-20","MOHK",2,23,"O",0
2015,7,"2015-07-20","MOHK",2,25,"O",0
2015,7,"2015-07-20","MOHK",2,31,"O",0
2015,7,"2015-07-20","MOHK",2,35,"O",0
2015,7,"2015-07-20","MOHK",2,38,"O",0
2015,7,"2015-07-21","SCTW",2,32,"O",0
2015,7,"2015-07-21","SCDI",2,5,"O",0
